459,0.18414,0.1803,0.09442,0.10672,0.24144,0.53304,0.28374,0.5185,0.18776,0.39736
460,0.1852,0.1807,0.0947,0.1065,0.2418,0.5321,0.2858,0.5203,0.1902,0.3974
461,0.1859,0.18172,0.09482,0.10618,0.24214,0.53208,0.28668,0.52304,0.19208,0.39742
462,0.1866,0.18274,0.09494,0.10586,0.24248,0.53206,0.28756,0.52578,0.19396,0.39744
463,0.1873,0.18376,0.09506,0.10554,0.24282,0.53204,0.28844,0.52852,0.19584,0.39746
464,0.188,0.18478,0.09518,0.10522,0.24316,0.53202,0.28932,0.53126,0.19772,0.39748
465,0.1887,0.1858,0.0953,0.1049,0.2435,0.532,0.2902,0.534,0.1996,0.3975
466,0.18884,0.1867,0.09546,0.10438,0.24364,0.53038,0.2908,0.53666,0.201,0.3975
467,0.18898,0.1876,0.09562,0.10386,0.24378,0.52876,0.2914,0.53932,0.2024,0.3975
468,0.18912,0.1885,0.09578,0.10334,0.24392,0.52714,0.292,0.54198,0.2038,0.3975
469,0.18926,0.1894,0.09594,0.10282,0.24406,0.52552,0.2926,0.54464,0.2052,0.3975
470,0.1894,0.1903,0.0961,0.1023,0.2442,0.5239,0.2932,0.5473,0.2066,0.3975
471,0.18954,0.1909,0.09622,0.10174,0.2442,0.52318,0.29336,0.5485,0.20778,0.39752
472,0.18968,0.1915,0.09634,0.10118,0.2442,0.52246,0.29352,0.5497,0.20896,0.39754
473,0.18982,0.1921,0.09646,0.10062,0.2442,0.52174,0.29368,0.5509,0.21014,0.39756
474,0.18996,0.1927,0.09658,0.10006,0.2442,0.52102,0.29384,0.5521,0.21132,0.39758
475,0.1901,0.1933,0.0967,0.0995,0.2442,0.5203,0.294,0.5533,0.2125,0.3976
476,0.19056,0.19334,0.09668,0.09884,0.24398,0.51904,0.29416,0.55426,0.2135,0.39762
477,0.19102,0.19338,0.09666,0.09818,0.24376,0.51778,0.29432,0.55522,0.2145,0.39764
478,0.19148,0.19342,0.09664,0.09752,0.24354,0.51652,0.29448,0.55618,0.2155,0.39766
479,0.19194,0.19346,0.09662,0.09686,0.24332,0.51526,0.29464,0.55714,0.2165,0.39768
480,0.1924,0.1935,0.0966,0.0962,0.2431,0.514,0.2948,0.5581,0.2175,0.3977
481,0.1933,0.19378,0.09662,0.0955,0.24302,0.51432,0.29552,0.55936,0.21844,0.3977
482,0.1942,0.19406,0.09664,0.0948,0.24294,0.51464,0.29624,0.56062,0.21938,0.3977
483,0.1951,0.19434,0.09666,0.0941,0.24286,0.51496,0.29696,0.56188,0.22032,0.3977
484,0.196,0.19462,0.09668,0.0934,0.24278,0.51528,0.29768,0.56314,0.22126,0.3977
485,0.1969,0.1949,0.0967,0.0927,0.2427,0.5156,0.2984,0.5644,0.2222,0.3977
486,0.19902,0.19592,0.09714,0.09202,0.24248,0.51598,0.30084,0.5662,0.223,0.39772
487,0.20114,0.19694,0.09758,0.09134,0.24226,0.51636,0.30328,0.568,0.2238,0.39774
